datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,total,Products
8/10/2012 17:00,3,0,1,1,32.8,37.12,52,19.0012,111,619,730,,pqr
8/10/2012 18:00,3,0,1,1,31.16,35.605,62,19.9995,88,552,640,,pqr
8/10/2012 19:00,3,0,1,1,31.16,35.605,62,19.0012,98,394,492,,pqr
8/10/2012 20:00,3,0,1,1,30.34,34.85,66,19.9995,55,315,370,,pqr
8/10/2012 21:00,3,0,1,1,30.34,34.85,66,16.9979,50,236,286,,pqr
8/10/2012 22:00,3,0,1,1,29.52,34.85,74,19.0012,50,168,218,,pqr
8/10/2012 23:00,3,0,1,1,29.52,34.09,70,19.0012,33,159,192,,pqr
8/11/2012 0:00,3,0,0,1,28.7,32.575,70,19.0012,38,142,180,,pqr
8/11/2012 1:00,3,0,0,1,27.06,31.06,74,15.0013,32,84,116,,pqr
8/11/2012 2:00,3,0,0,3,26.24,29.545,78,12.998,19,66,85,,pqr
8/11/2012 3:00,3,0,0,3,25.42,28.79,83,11.0014,2,19,21,,pqr
8/11/2012 4:00,3,0,0,1,25.42,28.79,83,7.0015,3,7,10,,pqr
8/11/2012 5:00,3,0,0,1,25.42,28.03,88,7.0015,2,9,11,,pqr
8/11/2012 6:00,3,0,0,2,25.42,28.03,88,7.0015,5,18,23,,pqr
8/11/2012 7:00,3,0,0,1,26.24,28.79,83,6.0032,8,54,62,,pqr
8/11/2012 8:00,3,0,0,1,27.06,30.305,83,7.0015,30,132,162,,pqr
8/11/2012 9:00,3,0,0,1,27.88,31.82,79,12.998,54,217,271,,pqr
8/11/2012 10:00,3,0,0,1,29.52,34.09,62,6.0032,125,282,407,,pqr
8/11/2012 11:00,3,0,0,1,30.34,34.85,66,11.0014,203,296,499,,pqr
8/11/2012 12:00,3,0,0,1,31.16,35.605,58,15.0013,214,332,546,,pqr
8/11/2012 13:00,3,0,0,1,32.8,37.12,49,23.9994,228,341,569,,pqr
8/11/2012 14:00,3,0,0,1,32.8,37.12,49,19.9995,248,290,538,,pqr
8/11/2012 15:00,3,0,0,1,32.8,36.365,46,19.0012,246,316,562,,pqr
8/11/2012 16:00,3,0,0,1,32.8,36.365,46,19.9995,227,304,531,,pqr
8/11/2012 17:00,3,0,0,3,30.34,34.85,66,23.9994,220,292,512,,pqr
8/11/2012 18:00,3,0,0,2,28.7,33.335,74,19.9995,107,193,300,,pqr
8/11/2012 19:00,3,0,0,2,27.06,29.545,89,7.0015,97,178,275,,pqr
8/11/2012 20:00,3,0,0,3,27.06,29.545,89,27.9993,31,129,160,,pqr
8/11/2012 21:00,3,0,0,2,27.06,29.545,89,11.0014,26,102,128,,pqr
8/11/2012 22:00,3,0,0,2,27.06,29.545,89,11.0014,40,128,168,,pqr
8/11/2012 23:00,3,0,0,3,27.06,30.305,78,11.0014,42,121,163,,pqr
8/12/2012 0:00,3,0,0,2,26.24,30.305,73,8.9981,24,96,120,,pqr
8/12/2012 1:00,3,0,0,1,25.42,29.545,78,8.9981,21,92,113,,pqr
8/12/2012 2:00,3,0,0,1,26.24,30.305,69,8.9981,19,67,86,,pqr
8/12/2012 3:00,3,0,0,1,25.42,29.545,73,6.0032,11,37,48,,pqr
8/12/2012 4:00,3,0,0,1,26.24,30.305,69,6.0032,2,8,10,,pqr
8/12/2012 5:00,3,0,0,1,26.24,31.06,61,12.998,1,9,10,,pqr
8/12/2012 6:00,3,0,0,1,26.24,30.305,65,11.0014,2,14,16,,pqr
8/12/2012 7:00,3,0,0,1,26.24,30.305,65,8.9981,9,30,39,,pqr
8/12/2012 8:00,3,0,0,1,27.06,31.06,54,15.0013,35,84,119,,pqr
8/12/2012 9:00,3,0,0,1,28.7,32.575,48,15.0013,64,153,217,,pqr
8/12/2012 10:00,3,0,0,1,28.7,32.575,51,11.0014,88,240,328,,pqr
8/12/2012 11:00,3,0,0,1,30.34,33.335,42,11.0014,167,282,449,,pqr
8/12/2012 12:00,3,0,0,1,30.34,33.335,42,12.998,163,342,505,,pqr
8/12/2012 13:00,3,0,0,1,31.98,34.85,40,0,178,365,543,,pqr
8/12/2012 14:00,3,0,0,1,31.16,34.09,40,12.998,213,366,579,,pqr
8/12/2012 15:00,3,0,0,1,31.16,34.09,40,8.9981,235,342,577,,pqr
8/12/2012 16:00,3,0,0,1,31.16,34.09,40,7.0015,213,300,513,,pqr
8/12/2012 17:00,3,0,0,1,32.8,34.85,33,0,186,319,505,,pqr
8/12/2012 18:00,3,0,0,1,31.98,34.09,35,7.0015,164,327,491,,pqr
8/12/2012 19:00,3,0,0,1,30.34,32.575,40,8.9981,148,317,465,,pqr
8/12/2012 20:00,3,0,0,1,29.52,32.575,45,0,96,204,300,,pqr
8/12/2012 21:00,3,0,0,1,29.52,33.335,51,6.0032,78,142,220,,pqr
8/12/2012 22:00,3,0,0,1,28.7,32.575,58,8.9981,40,141,181,,pqr
8/12/2012 23:00,3,0,0,1,27.88,31.82,61,0,25,85,110,,pqr
8/13/2012 0:00,3,0,1,1,27.06,31.06,65,7.0015,14,33,47,,pqr
8/13/2012 1:00,3,0,1,1,27.06,31.06,65,6.0032,3,11,14,,pqr
8/13/2012 2:00,3,0,1,1,26.24,30.305,69,7.0015,1,8,9,,pqr
8/13/2012 3:00,3,0,1,1,26.24,30.305,69,0,1,5,6,,pqr
8/13/2012 4:00,3,0,1,1,26.24,30.305,69,7.0015,0,11,11,,pqr
8/13/2012 5:00,3,0,1,1,26.24,30.305,69,7.0015,3,33,36,,pqr
8/13/2012 6:00,3,0,1,1,25.42,29.545,73,6.0032,4,155,159,,pqr
8/13/2012 7:00,3,0,1,1,27.06,31.06,65,8.9981,11,425,436,,pqr
8/13/2012 8:00,3,0,1,2,29.52,33.335,51,6.0032,25,648,673,,pqr
8/13/2012 9:00,3,0,1,2,30.34,33.335,45,0,40,265,305,,pqr
8/13/2012 10:00,3,0,1,2,31.16,34.09,40,0,88,111,199,,pqr
8/13/2012 11:00,3,0,1,1,31.16,34.09,40,6.0032,94,151,245,,pqr
8/13/2012 12:00,3,0,1,1,31.98,34.85,40,12.998,96,180,276,,pqr
8/13/2012 13:00,3,0,1,1,31.98,34.85,40,11.0014,79,175,254,,pqr
8/13/2012 14:00,3,0,1,1,32.8,34.85,33,7.0015,85,163,248,,pqr
8/13/2012 15:00,3,0,1,1,33.62,36.365,34,15.0013,80,194,274,,pqr
8/13/2012 16:00,3,0,1,1,32.8,35.605,36,6.0032,116,348,464,,pqr
8/13/2012 17:00,3,0,1,1,32.8,35.605,36,11.0014,102,716,818,,pqr
8/13/2012 18:00,3,0,1,1,31.16,34.85,52,19.0012,103,709,812,,pqr
8/13/2012 19:00,3,0,1,1,30.34,34.09,58,11.0014,88,467,555,,pqr
8/13/2012 20:00,3,0,1,1,30.34,34.09,62,15.0013,58,374,432,,pqr
8/13/2012 21:00,3,0,1,1,29.52,34.09,66,12.998,44,246,290,,pqr
8/13/2012 22:00,3,0,1,1,29.52,34.09,62,22.0028,44,148,192,,pqr
8/13/2012 23:00,3,0,1,1,28.7,32.575,70,15.0013,28,100,128,,pqr
8/14/2012 0:00,3,0,1,1,28.7,33.335,74,15.0013,12,48,60,,pqr
8/14/2012 1:00,3,0,1,1,27.88,31.82,79,16.9979,8,19,27,,pqr
8/14/2012 2:00,3,0,1,2,27.88,31.82,83,12.998,2,9,11,,pqr
8/14/2012 3:00,3,0,1,2,27.88,31.82,83,12.998,0,3,3,,pqr
8/14/2012 4:00,3,0,1,2,27.88,31.82,83,12.998,0,5,5,,pqr
8/14/2012 5:00,3,0,1,2,27.88,31.82,89,12.998,1,35,36,,pqr
8/14/2012 6:00,3,0,1,3,26.24,28.79,83,12.998,1,63,64,,pqr
8/14/2012 7:00,3,0,1,2,27.06,30.305,83,6.0032,1,178,179,,pqr
8/14/2012 8:00,3,0,1,2,27.06,29.545,89,6.0032,27,591,618,,pqr
8/14/2012 9:00,3,0,1,2,28.7,33.335,74,0,48,354,402,,pqr
8/14/2012 10:00,3,0,1,1,28.7,33.335,79,7.0015,53,155,208,,pqr
8/14/2012 11:00,3,0,1,1,30.34,34.09,62,0,69,127,196,,pqr
8/14/2012 12:00,3,0,1,1,31.98,35.605,49,8.9981,93,207,300,,pqr
8/14/2012 13:00,3,0,1,1,32.8,36.365,46,6.0032,83,203,286,,pqr
8/14/2012 14:00,3,0,1,1,33.62,37.12,41,15.0013,80,175,255,,pqr
8/14/2012 15:00,3,0,1,1,33.62,37.88,46,15.0013,84,199,283,,pqr
8/14/2012 16:00,3,0,1,1,33.62,37.12,43,15.0013,95,363,458,,pqr
8/14/2012 17:00,3,0,1,3,31.16,36.365,66,16.9979,78,734,812,,pqr
8/14/2012 18:00,3,0,1,1,31.16,35.605,62,19.0012,97,757,854,,pqr
8/14/2012 19:00,3,0,1,1,31.16,36.365,66,12.998,94,533,627,,pqr
8/14/2012 20:00,3,0,1,1,30.34,35.605,74,15.0013,65,371,436,,pqr
8/14/2012 21:00,3,0,1,1,30.34,34.09,62,15.0013,56,252,308,,pqr
8/14/2012 22:00,3,0,1,1,29.52,34.09,66,6.0032,28,161,189,,pqr
8/14/2012 23:00,3,0,1,1,29.52,34.09,66,11.0014,53,114,167,,pqr
8/15/2012 0:00,3,0,1,1,28.7,32.575,61,12.998,8,52,60,,pqr
8/15/2012 1:00,3,0,1,1,28.7,32.575,61,0,6,31,37,,pqr
8/15/2012 2:00,3,0,1,1,27.88,31.82,65,0,1,7,8,,pqr
8/15/2012 3:00,3,0,1,1,27.06,31.06,74,7.0015,1,10,11,,pqr
8/15/2012 4:00,3,0,1,1,26.24,28.79,83,7.0015,0,4,4,,pqr
8/15/2012 5:00,3,0,1,1,26.24,29.545,78,7.0015,4,35,39,,pqr
8/15/2012 6:00,3,0,1,1,26.24,29.545,78,7.0015,12,160,172,,pqr
8/15/2012 7:00,3,0,1,2,27.06,31.06,69,12.998,25,467,492,,pqr
8/15/2012 8:00,3,0,1,2,28.7,32.575,65,19.0012,40,642,682,,pqr
8/15/2012 9:00,3,0,1,2,29.52,34.09,62,12.998,57,310,367,,pqr
8/15/2012 10:00,3,0,1,2,29.52,34.09,62,12.998,70,163,233,,pqr
8/15/2012 11:00,3,0,1,2,30.34,34.09,58,12.998,80,155,235,,pqr
8/15/2012 12:00,3,0,1,1,30.34,34.09,55,15.0013,77,230,307,,pqr
8/15/2012 13:00,3,0,1,2,31.98,35.605,49,12.998,88,206,294,,pqr
8/15/2012 14:00,3,0,1,2,31.16,34.85,52,19.9995,94,161,255,,pqr
8/15/2012 15:00,3,0,1,1,31.16,34.85,52,16.9979,70,196,266,,pqr
8/15/2012 16:00,3,0,1,1,31.16,34.09,48,12.998,91,340,431,,pqr
8/15/2012 17:00,3,0,1,1,30.34,34.09,55,19.0012,102,749,851,,pqr
8/15/2012 18:00,3,0,1,1,30.34,33.335,51,15.0013,80,768,848,,pqr
8/15/2012 19:00,3,0,1,1,28.7,32.575,61,8.9981,124,525,649,,pqr
8/15/2012 20:00,3,0,1,1,28.7,32.575,61,8.9981,72,355,427,,pqr
8/15/2012 21:00,3,0,1,1,28.7,32.575,61,12.998,49,266,315,,pqr
8/15/2012 22:00,3,0,1,1,28.7,32.575,61,11.0014,29,197,226,,pqr
8/15/2012 23:00,3,0,1,1,27.88,31.82,65,7.0015,18,120,138,,pqr
8/16/2012 0:00,3,0,1,1,27.06,31.06,69,0,13,63,76,,pqr
8/16/2012 1:00,3,0,1,1,26.24,30.305,73,0,3,18,21,,pqr
8/16/2012 2:00,3,0,1,1,26.24,30.305,69,12.998,0,15,15,,pqr
8/16/2012 3:00,3,0,1,1,25.42,29.545,73,16.9979,0,4,4,,pqr
8/16/2012 4:00,3,0,1,1,25.42,29.545,73,15.0013,2,3,5,,pqr
8/16/2012 5:00,3,0,1,1,24.6,28.79,78,11.0014,7,30,37,,pqr
8/16/2012 6:00,3,0,1,1,24.6,28.79,78,11.0014,3,162,165,,pqr
8/16/2012 7:00,3,0,1,1,26.24,30.305,69,15.0013,16,448,464,,pqr
8/16/2012 8:00,3,0,1,1,27.88,31.82,61,12.998,33,649,682,,pqr
8/16/2012 9:00,3,0,1,1,29.52,33.335,54,7.0015,41,296,337,,pqr
8/16/2012 10:00,3,0,1,1,30.34,33.335,48,8.9981,78,121,199,,pqr
8/16/2012 11:00,3,0,1,1,31.16,33.335,37,6.0032,83,191,274,,pqr
8/16/2012 12:00,3,0,1,1,32.8,34.85,33,7.0015,96,247,343,,pqr
8/16/2012 13:00,3,0,1,1,32.8,34.85,31,15.0013,81,219,300,,pqr
8/16/2012 14:00,3,0,1,1,33.62,35.605,32,0,72,176,248,,pqr
8/16/2012 15:00,3,0,1,1,32.8,34.85,33,16.9979,63,197,260,,pqr
8/16/2012 16:00,3,0,1,1,33.62,35.605,32,15.0013,79,340,419,,pqr
8/16/2012 17:00,3,0,1,1,33.62,36.365,34,12.998,130,767,897,,pqr
8/16/2012 18:00,3,0,1,1,32.8,35.605,36,0,109,723,832,,pqr
8/16/2012 19:00,3,0,1,1,31.16,34.09,40,7.0015,119,558,677,,pqr
8/16/2012 20:00,3,0,1,1,31.16,34.09,40,6.0032,100,414,514,,pqr
8/16/2012 21:00,3,0,1,1,30.34,33.335,48,12.998,83,273,356,,pqr
8/16/2012 22:00,3,0,1,1,29.52,33.335,51,11.0014,69,185,254,,pqr
8/16/2012 23:00,3,0,1,1,28.7,32.575,54,7.0015,58,168,226,,pqr
8/17/2012 0:00,3,0,1,1,27.88,12.12,57,11.0014,21,67,88,,pqr
8/17/2012 1:00,3,0,1,1,27.06,12.12,65,7.0015,16,38,54,,pqr
8/17/2012 2:00,3,0,1,1,27.06,12.12,61,8.9981,4,15,19,,pqr
8/17/2012 3:00,3,0,1,1,26.24,12.12,65,7.0015,0,6,6,,pqr
8/17/2012 4:00,3,0,1,1,26.24,12.12,73,11.0014,0,9,9,,pqr
8/17/2012 5:00,3,0,1,1,26.24,12.12,73,7.0015,2,34,36,,pqr
8/17/2012 6:00,3,0,1,1,25.42,12.12,78,8.9981,6,151,157,,pqr
8/17/2012 7:00,3,0,1,1,26.24,12.12,73,7.0015,11,368,379,,pqr
8/17/2012 8:00,3,0,1,1,27.88,12.12,65,8.9981,43,625,668,,pqr
8/17/2012 9:00,3,0,1,1,28.7,12.12,58,7.0015,58,320,378,,pqr
8/17/2012 10:00,3,0,1,1,30.34,12.12,55,11.0014,82,149,231,,pqr
8/17/2012 11:00,3,0,1,1,31.16,12.12,52,19.0012,98,205,303,,pqr
8/17/2012 12:00,3,0,1,1,33.62,12.12,41,15.0013,110,255,365,,pqr
8/17/2012 13:00,3,0,1,1,34.44,12.12,36,26.0027,103,254,357,,pqr
8/17/2012 14:00,3,0,1,1,35.26,12.12,34,27.9993,128,200,328,,pqr
8/17/2012 15:00,3,0,1,1,35.26,12.12,30,31.0009,127,256,383,,pqr
8/17/2012 16:00,3,0,1,2,34.44,12.12,32,30.0026,116,372,488,,pqr
8/17/2012 17:00,3,0,1,1,33.62,12.12,36,22.0028,144,647,791,,pqr
8/17/2012 18:00,3,0,1,2,33.62,12.12,38,16.9979,108,561,669,,pqr
8/17/2012 19:00,3,0,1,2,30.34,12.12,55,26.0027,88,403,491,,pqr
8/17/2012 20:00,3,0,1,2,29.52,12.12,58,15.0013,97,262,359,,pqr
8/17/2012 21:00,3,0,1,2,27.88,12.12,69,19.9995,57,198,255,,pqr
8/17/2012 22:00,3,0,1,3,27.06,12.12,83,12.998,43,170,213,,pqr
8/17/2012 23:00,3,0,1,3,26.24,12.12,83,15.0013,21,100,121,,pqr
8/18/2012 0:00,3,0,0,2,26.24,28.79,83,15.0013,6,99,105,,pqr
8/18/2012 1:00,3,0,0,3,25.42,27.275,94,11.0014,14,78,92,,pqr
8/18/2012 2:00,3,0,0,3,25.42,28.03,88,11.0014,4,39,43,,pqr
8/18/2012 3:00,3,0,0,1,25.42,28.03,88,12.998,7,23,30,,pqr
8/18/2012 4:00,3,0,0,1,25.42,29.545,73,15.0013,5,8,13,,pqr
8/18/2012 5:00,3,0,0,1,24.6,28.79,78,16.9979,2,7,9,,pqr
8/18/2012 6:00,3,0,0,1,24.6,28.03,83,15.0013,4,23,27,,pqr
8/18/2012 7:00,3,0,0,1,24.6,28.03,83,15.0013,12,52,64,,pqr
8/18/2012 8:00,3,0,0,1,26.24,30.305,69,16.9979,28,161,189,,pqr
8/18/2012 9:00,3,0,0,1,27.06,31.06,65,19.0012,81,211,292,,pqr
8/18/2012 10:00,3,0,0,1,28.7,32.575,54,11.0014,166,314,480,,pqr
8/18/2012 11:00,3,0,0,1,29.52,33.335,51,0,180,356,536,,pqr
8/18/2012 12:00,3,0,0,1,31.16,33.335,37,12.998,266,388,654,,pqr
8/18/2012 13:00,3,0,0,1,30.34,32.575,40,12.998,289,355,644,,pqr
8/18/2012 14:00,3,0,0,1,31.16,33.335,37,19.0012,242,356,598,,pqr
8/18/2012 15:00,3,0,0,1,31.16,33.335,37,15.0013,250,346,596,,pqr
8/18/2012 16:00,3,0,0,1,31.16,33.335,37,16.9979,287,354,641,,pqr
8/18/2012 17:00,3,0,0,1,31.16,33.335,37,15.0013,256,379,635,,pqr
8/18/2012 18:00,3,0,0,1,30.34,32.575,37,11.0014,225,329,554,,pqr
8/18/2012 19:00,3,0,0,1,28.7,31.82,45,11.0014,164,324,488,,pqr
8/18/2012 20:00,3,0,0,1,28.7,31.82,45,7.0015,99,242,341,,pqr
8/18/2012 21:00,3,0,0,1,27.06,31.06,61,0,90,248,338,,pqr
8/18/2012 22:00,3,0,0,1,27.06,31.06,61,0,90,171,261,,pqr
8/18/2012 23:00,3,0,0,1,26.24,30.305,65,6.0032,60,175,235,,pqr
8/19/2012 0:00,3,0,0,1,27.06,31.06,57,6.0032,44,143,187,,pqr
8/19/2012 1:00,3,0,0,1,26.24,30.305,65,0,29,102,131,,pqr
8/19/2012 2:00,3,0,0,2,25.42,30.305,69,6.0032,16,103,119,,pqr
8/19/2012 3:00,3,0,0,2,25.42,30.305,61,11.0014,21,34,55,,pqr
8/19/2012 4:00,3,0,0,2,25.42,30.305,65,11.0014,4,22,26,,pqr
8/19/2012 5:00,3,0,0,2,24.6,29.545,73,8.9981,3,8,11,,pqr
8/19/2012 6:00,3,0,0,2,25.42,30.305,69,7.0015,5,15,20,,pqr
8/19/2012 7:00,3,0,0,2,25.42,30.305,69,8.9981,12,29,41,,pqr
8/19/2012 8:00,3,0,0,2,26.24,30.305,69,7.0015,34,90,124,,pqr
8/19/2012 9:00,3,0,0,2,27.06,31.06,74,0,86,184,270,,pqr
8/19/2012 10:00,3,0,0,2,27.88,31.82,69,0,138,287,425,,pqr
8/19/2012 11:00,3,0,0,3,26.24,29.545,78,11.0014,83,189,272,,pqr
8/19/2012 12:00,3,0,0,3,26.24,30.305,73,0,112,186,298,,pqr
8/19/2012 13:00,3,0,0,3,26.24,28.79,83,8.9981,50,112,162,,pqr
8/19/2012 14:00,3,0,0,3,26.24,30.305,73,0,41,108,149,,pqr
8/19/2012 15:00,3,0,0,2,26.24,30.305,65,0,89,187,276,,pqr
8/19/2012 16:00,3,0,0,2,27.06,31.06,65,0,97,259,356,,pqr
8/19/2012 17:00,3,0,0,2,26.24,29.545,78,7.0015,76,267,343,,pqr
8/19/2012 18:00,3,0,0,2,26.24,29.545,78,7.0015,86,291,377,,pqr
8/19/2012 19:00,3,0,0,2,26.24,30.305,73,8.9981,72,269,341,,pqr
8/19/2012 20:00,3,0,0,2,26.24,30.305,73,12.998,61,213,274,,pqr
8/19/2012 21:00,3,0,0,3,25.42,29.545,78,6.0032,36,154,190,,pqr
8/19/2012 22:00,3,0,0,2,25.42,29.545,78,11.0014,6,50,56,,pqr
8/19/2012 23:00,3,0,0,2,25.42,29.545,73,0,7,39,46,,pqr
9/1/2012 0:00,3,0,0,1,30.34,34.09,62,7.0015,22,146,168,,pqr
9/1/2012 1:00,3,0,0,1,29.52,34.85,74,8.9981,11,68,79,,pqr
9/1/2012 2:00,3,0,0,1,28.7,32.575,70,11.0014,8,61,69,,pqr
9/1/2012 3:00,3,0,0,1,28.7,32.575,70,7.0015,6,29,35,,pqr
9/1/2012 4:00,3,0,0,1,28.7,32.575,70,0,3,9,12,,pqr
9/1/2012 5:00,3,0,0,1,27.88,31.82,79,0,2,20,22,,pqr
9/1/2012 6:00,3,0,0,1,27.88,31.82,79,0,13,23,36,,pqr
9/1/2012 7:00,3,0,0,2,30.34,34.09,58,8.9981,8,58,66,,pqr
9/1/2012 8:00,3,0,0,2,31.16,35.605,58,16.9979,28,134,162,,pqr
9/1/2012 9:00,3,0,0,2,31.16,35.605,58,12.998,62,175,237,,pqr
9/1/2012 10:00,3,0,0,2,31.98,36.365,55,12.998,128,289,417,,pqr
9/1/2012 11:00,3,0,0,2,32.8,37.88,55,15.0013,219,273,492,,pqr
9/1/2012 12:00,3,0,0,2,32.8,37.88,55,11.0014,187,284,471,,pqr
9/1/2012 13:00,3,0,0,2,33.62,38.635,52,6.0032,237,267,504,,pqr
9/1/2012 14:00,3,0,0,2,35.26,39.395,44,11.0014,240,274,514,,pqr
9/1/2012 15:00,3,0,0,2,35.26,39.395,44,19.0012,257,306,563,,pqr
9/1/2012 16:00,3,0,0,2,34.44,39.395,49,11.0014,209,253,462,,pqr
9/1/2012 17:00,3,0,0,2,33.62,38.635,52,0,205,258,463,,pqr
9/1/2012 18:00,3,0,0,2,33.62,38.635,52,0,184,258,442,,pqr
9/1/2012 19:00,3,0,0,3,31.98,37.12,62,0,157,235,392,,pqr
9/1/2012 20:00,3,0,0,3,31.16,36.365,67,16.9979,67,140,207,,pqr
9/1/2012 21:00,3,0,0,3,26.24,28.79,89,0,21,83,104,,pqr
9/1/2012 22:00,3,0,0,2,27.06,29.545,89,0,21,57,78,,pqr
9/1/2012 23:00,3,0,0,1,27.06,29.545,89,6.0032,57,88,145,,pqr
9/2/2012 0:00,3,0,0,2,27.06,29.545,89,6.0032,27,72,99,,pqr
9/2/2012 1:00,3,0,0,1,27.06,29.545,89,0,15,58,73,,pqr
9/2/2012 2:00,3,0,0,1,27.06,29.545,89,0,28,56,84,,pqr
9/2/2012 3:00,3,0,0,1,27.06,29.545,89,6.0032,9,33,42,,pqr
9/2/2012 4:00,3,0,0,1,27.06,29.545,89,0,7,15,22,,pqr
9/2/2012 5:00,3,0,0,1,27.06,29.545,89,0,2,10,12,,pqr
9/2/2012 6:00,3,0,0,2,27.06,29.545,89,0,2,13,15,,pqr
9/2/2012 7:00,3,0,0,1,27.06,29.545,94,6.0032,13,29,42,,pqr
9/2/2012 8:00,3,0,0,1,27.88,31.82,89,6.0032,30,99,129,,pqr
9/2/2012 9:00,3,0,0,2,28.7,33.335,84,0,88,144,232,,pqr
9/2/2012 10:00,3,0,0,2,29.52,34.85,79,0,158,230,388,,pqr
9/2/2012 11:00,3,0,0,2,30.34,34.85,70,0,226,263,489,,pqr
9/2/2012 12:00,3,0,0,3,30.34,34.85,70,0,248,297,545,,pqr
9/2/2012 13:00,3,0,0,3,29.52,34.85,74,6.0032,263,230,493,,pqr
9/2/2012 14:00,3,0,0,3,29.52,34.85,79,6.0032,249,208,457,,pqr
9/2/2012 15:00,3,0,0,3,30.34,35.605,74,8.9981,179,176,355,,pqr
9/2/2012 16:00,3,0,0,1,30.34,34.85,70,0,222,252,474,,pqr
9/2/2012 17:00,3,0,0,1,31.16,36.365,66,6.0032,219,284,503,,pqr
9/2/2012 18:00,3,0,0,1,30.34,35.605,74,0,227,273,500,,pqr
9/2/2012 19:00,3,0,0,2,28.7,33.335,84,15.0013,140,152,292,,pqr
9/2/2012 20:00,3,0,0,2,28.7,33.335,84,11.0014,63,41,104,,pqr
9/2/2012 21:00,3,0,0,1,28.7,32.575,70,11.0014,79,92,171,,pqr
9/2/2012 22:00,3,0,0,3,27.88,31.82,83,8.9981,66,100,166,,pqr
9/2/2012 23:00,3,0,0,3,27.06,29.545,89,6.0032,53,70,123,,pqr
9/3/2012 0:00,3,1,0,2,27.06,29.545,94,0,42,62,104,,pqr
9/3/2012 1:00,3,1,0,2,27.88,31.82,89,11.0014,18,37,55,,pqr
9/3/2012 2:00,3,1,0,1,27.06,29.545,89,7.0015,10,30,40,,pqr
9/3/2012 3:00,3,1,0,1,27.06,29.545,89,8.9981,6,22,28,,pqr
9/3/2012 4:00,3,1,0,1,27.06,29.545,89,6.0032,6,5,11,,pqr
9/3/2012 5:00,3,1,0,1,27.06,29.545,89,0,1,3,4,,pqr
9/3/2012 6:00,3,1,0,1,27.06,29.545,94,0,3,12,15,,pqr
9/3/2012 7:00,3,1,0,1,27.88,31.82,85,0,6,37,43,,pqr
9/3/2012 8:00,3,1,0,2,28.7,33.335,84,7.0015,36,91,127,,pqr
9/3/2012 9:00,3,1,0,2,28.7,33.335,84,8.9981,71,158,229,,pqr
9/3/2012 10:00,3,1,0,2,30.34,35.605,74,15.0013,135,224,359,,pqr
9/3/2012 11:00,3,1,0,2,30.34,34.85,70,19.0012,187,272,459,,pqr
9/3/2012 12:00,3,1,0,2,31.16,35.605,62,19.9995,191,352,543,,pqr
9/3/2012 13:00,3,1,0,2,31.16,36.365,66,16.9979,209,357,566,,pqr
9/3/2012 14:00,3,1,0,1,30.34,34.85,70,19.9995,163,349,512,,pqr
9/3/2012 15:00,3,1,0,1,30.34,34.85,70,15.0013,168,281,449,,pqr
9/3/2012 16:00,3,1,0,1,30.34,34.85,70,15.0013,165,335,500,,pqr
9/3/2012 17:00,3,1,0,1,30.34,34.85,70,8.9981,181,317,498,,pqr
9/3/2012 18:00,3,1,0,1,30.34,34.85,66,11.0014,145,337,482,,pqr
9/3/2012 19:00,3,1,0,1,29.52,34.85,74,12.998,73,301,374,,pqr
9/3/2012 20:00,3,1,0,1,29.52,34.09,76,7.0015,78,183,261,,pqr
9/3/2012 21:00,3,1,0,1,29.52,34.09,76,7.0015,42,142,184,,pqr
9/3/2012 22:00,3,1,0,2,28.7,33.335,84,8.9981,17,104,121,,pqr
9/3/2012 23:00,3,1,0,2,28.7,33.335,84,16.9979,12,58,70,,pqr
9/4/2012 0:00,3,0,1,2,28.7,33.335,84,16.9979,10,19,29,,pqr
9/4/2012 1:00,3,0,1,1,27.88,31.82,82,8.9981,15,9,24,,pqr
9/4/2012 2:00,3,0,1,1,27.88,31.82,82,8.9981,1,4,5,,pqr
9/4/2012 3:00,3,0,1,2,27.06,29.545,89,6.0032,1,9,10,,pqr
9/4/2012 4:00,3,0,1,2,27.06,29.545,89,0,0,8,8,,pqr
9/4/2012 5:00,3,0,1,2,27.06,29.545,89,0,1,37,38,,pqr
9/4/2012 6:00,3,0,1,2,27.88,31.82,89,7.0015,7,165,172,,pqr
9/4/2012 7:00,3,0,1,2,27.88,31.82,89,7.0015,13,480,493,,pqr
9/4/2012 8:00,3,0,1,1,28.7,33.335,84,11.0014,15,617,632,,pqr
9/4/2012 9:00,3,0,1,2,29.52,34.85,79,15.0013,30,293,323,,pqr
9/4/2012 10:00,3,0,1,2,29.52,34.85,74,16.9979,42,130,172,,pqr
9/4/2012 11:00,3,0,1,2,30.34,34.85,70,19.0012,39,159,198,,pqr
9/4/2012 12:00,3,0,1,1,31.16,36.365,70,19.0012,54,233,287,,pqr
9/4/2012 13:00,3,0,1,1,32.8,37.88,55,30.0026,72,203,275,,pqr
9/4/2012 14:00,3,0,1,1,32.8,37.88,55,27.9993,72,202,274,,pqr
9/4/2012 15:00,3,0,1,1,32.8,38.635,59,31.0009,68,224,292,,pqr
9/4/2012 16:00,3,0,1,1,31.16,36.365,70,27.9993,61,397,458,,pqr
9/4/2012 17:00,3,0,1,1,31.16,36.365,70,23.9994,110,746,856,,pqr
9/4/2012 18:00,3,0,1,1,31.16,37.12,75,15.0013,94,745,839,,pqr
